Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt1,Alt2,hAcc,vAcc,speed,speedAcc,PDOP
2021,10,17,16,49,58,9,192919700,474943810,198710.86,159576.89,5080,7958,33280.98,506,210
2021,10,17,16,49,58,9,192918850,474943650,198559.86,159425.89,5074,7967,33288.98,505,210
2021,10,17,16,49,58,9,192918000,474943460,198469.86,159334.89,5066,7973,33285.98,502,210
2021,10,17,16,49,58,9,192917150,474943300,198061.86,158927.89,5059,7979,33294.98,504,210
2021,10,17,16,49,58,9,192916320,474943140,197878.86,158744.89,5051,7986,33284.98,505,210
2021,10,17,16,49,59,9,192915460,474942980,198171.86,159037.89,5043,7991,33335.98,502,210
2021,10,17,16,49,59,9,192914610,474942820,198196.86,159061.89,5038,8006,33273.98,519,210
2021,10,17,16,49,59,9,192913780,474942620,198038.86,158903.89,5031,8012,33061.98,512,210
2021,10,17,16,49,59,10,192912940,474942460,198377.86,159243.89,5011,7961,32985.98,505,149
2021,10,17,16,49,59,10,192912110,474942270,198681.86,159546.89,4991,7910,32979.98,507,149
2021,10,17,16,50,0,10,192911260,474942110,198886.86,159752.89,4970,7860,33001.98,500,149
2021,10,17,16,50,0,10,192910420,474941920,198889.86,159754.89,4950,7812,33077.98,497,149
2021,10,17,16,50,0,10,192909570,474941760,198921.86,159786.89,4933,7770,33072.98,504,149
2021,10,17,16,50,0,10,192908740,474941570,198858.86,159723.89,4916,7729,32941.98,499,149
2021,10,17,16,50,0,10,192907900,474941410,198718.86,159583.89,4901,7693,32934.98,506,149
2021,10,17,16,50,1,10,192907040,474941220,198489.86,159354.89,4887,7659,33132.98,511,149
2021,10,17,16,50,1,10,192906210,474941020,198371.86,159236.89,4878,7633,33065.98,570,149
2021,10,17,16,50,1,10,192905380,474940860,198024.86,158889.89,4870,7607,32924.98,596,149
2021,10,17,16,50,1,10,192904540,474940670,197569.86,158434.89,4862,7576,33011.98,605,149
2021,10,17,16,50,1,10,192903700,474940510,197439.86,158303.89,4863,7551,33115.98,664,149
2021,10,17,16,50,2,10,192902860,474940320,197405.86,158270.89,4870,7531,33227.98,700,149
2021,10,17,16,50,2,10,192902020,474940160,197344.86,158208.89,4881,7516,33163.98,714,149
2021,10,17,16,50,2,10,192901200,474940000,197080.86,157944.89,4899,7506,32985.98,738,149
2021,10,17,16,50,2,10,192900350,474939840,196857.86,157721.89,4916,7498,32974.98,738,149
2021,10,17,16,50,2,10,192899540,474939650,196720.86,157584.89,4926,7484,32790.98,722,149
2021,10,17,16,50,3,10,192898740,474939460,196447.88,157311.89,4919,7473,32497.98,657,149
2021,10,17,16,50,3,10,192897940,474939260,196290.88,157154.89,4922,7465,32344.98,653,149
2021,10,17,16,50,3,10,192897120,474939100,196203.88,157068.89,4926,7459,32269.98,657,149
2021,10,17,16,50,3,10,192896320,474938910,196021.88,156885.89,4929,7452,32144.98,657,149
2021,10,17,16,50,3,10,192895520,474938720,195814.88,156678.89,4936,7449,32152.98,664,149
2021,10,17,16,50,4,10,192894700,474938530,195527.88,156391.89,4940,7447,32213.98,666,149
2021,10,17,16,50,4,10,192893870,474938340,195375.88,156239.89,4947,7446,32371.98,686,149
2021,10,17,16,50,4,10,192893070,474938140,195307.88,156171.89,4958,7443,32322.98,701,149
2021,10,17,16,50,4,9,192892260,474937980,195258.88,156122.89,4979,7449,32306.98,722,180
2021,10,17,16,50,4,9,192891460,474937790,195111.88,155975.89,5003,7455,32071.98,737,180
2021,10,17,16,50,5,9,192890660,474937600,194991.88,155855.89,5030,7464,32015.98,750,180
2021,10,17,16,50,5,9,192889860,474937380,194811.88,155675.89,5060,7471,32128.98,756,180
2021,10,17,16,50,5,9,192889060,474937180,194699.88,155563.89,5082,7478,31990.98,740,180
2021,10,17,16,50,5,9,192888240,474936990,194503.88,155366.89,5117,7485,32096.98,748,180
2021,10,17,16,50,5,9,192887440,474936830,194420.88,155283.89,5139,7492,31876.98,728,180
2021,10,17,16,50,6,9,192886620,474936610,193995.88,154858.89,5145,7483,32114.98,635,180
2021,10,17,16,50,6,9,192885840,474936380,193729.88,154592.89,5158,7477,32176.98,604,180
2021,10,17,16,50,6,9,192885040,474936160,193466.88,154330.89,5173,7472,32193.98,592,180
2021,10,17,16,50,6,9,192884240,474935940,193302.88,154166.89,5186,7456,32271.98,569,180
2021,10,17,16,50,6,9,192883460,474935710,192961.88,153824.89,5201,7448,32273.98,570,180
2021,10,17,16,50,7,9,192882660,474935460,192648.88,153511.89,5215,7439,32262.98,569,180
2021,10,17,16,50,7,9,192881870,474935230,192386.88,153249.89,5229,7432,32296.98,573,180
2021,10,17,16,50,7,9,192881070,474935010,192015.88,152878.89,5254,7425,32409.98,621,180
2021,10,17,16,50,7,9,192880290,474934780,191736.88,152599.89,5282,7414,32385.98,654,180
2021,10,17,16,50,7,9,192879500,474934560,191501.88,152364.89,5302,7406,32257.98,666,180
2021,10,17,16,50,8,9,192878720,474934300,191096.88,151959.89,5324,7400,32316.98,685,180
2021,10,17,16,50,8,9,192877920,474934080,190675.88,151538.89,5346,7394,32478.98,694,180
2021,10,17,16,50,8,9,192877140,474933820,190110.88,150972.89,5370,7390,32482.98,702,180
2021,10,17,16,50,8,9,192876350,474933570,189604.88,150466.89,5397,7387,32422.98,708,180
2021,10,17,16,50,8,10,192875580,474933310,189298.88,150160.89,5421,7383,32416.98,709,149
2021,10,17,16,50,9,10,192874800,474933060,188892.88,149754.89,5448,7379,32375.98,707,149
2021,10,17,16,50,9,10,192874030,474932800,188715.88,149578.89,5474,7379,32380.98,707,149
2021,10,17,16,50,9,10,192873260,474932540,188642.88,149504.89,5502,7384,32397.98,708,149
2021,10,17,16,50,9,10,192872480,474932260,188667.88,149529.89,5533,7388,32509.98,704,149
2021,10,17,16,50,9,10,192871710,474932000,188637.88,149499.89,5550,7383,32595.98,691,149
2021,10,17,16,50,10,10,192870930,474931780,188552.88,149415.89,5569,7377,32511.98,683,149
2021,10,17,16,50,10,10,192870160,474931520,188350.88,149212.89,5594,7378,32512.98,704,149
2021,10,17,16,50,10,10,192869390,474931230,188060.88,148922.89,5623,7376,32567.98,724,149
2021,10,17,16,50,10,10,192868610,474930980,187881.88,148743.89,5656,7375,32775.98,745,149
2021,10,17,16,50,10,10,192867820,474930720,187926.88,148789.89,5694,7376,32871.98,790,149
2021,10,17,16,50,11,10,192867070,474930430,187871.88,148733.89,5729,7376,32802.98,810,149
2021,10,17,16,50,11,10,192866270,474930180,187561.88,148423.89,5772,7382,32786.98,833,149
2021,10,17,16,50,11,10,192865520,474929860,187660.88,148521.89,5811,7382,32749.98,843,149
2021,10,17,16,50,11,10,192864780,474929630,187843.88,148705.89,5838,7381,32399.98,830,149
2021,10,17,16,50,11,10,192864050,474929340,188100.88,148962.89,5862,7380,32264.98,820,149
2021,10,17,16,50,12,10,192863280,474929060,187922.88,148784.89,5891,7384,32357.98,830,149
2021,10,17,16,50,12,10,192862500,474928800,187631.88,148492.89,5916,7388,32607.98,837,149
2021,10,17,16,50,12,10,192861740,474928510,187444.88,148305.89,5940,7392,32613.98,834,149
2021,10,17,16,50,12,10,192861010,474928220,187328.88,148189.89,5963,7395,32535.98,834,149
2021,10,17,16,50,12,10,192860270,474927940,187333.88,148194.89,5985,7401,32453.98,841,149
2021,10,17,16,50,13,10,192859520,474927620,187321.88,148182.89,6009,7409,32487.98,850,149
2021,10,17,16,50,13,10,192858780,474927300,187295.88,148156.89,6032,7418,32533.98,856,149
2021,10,17,16,50,13,10,192858020,474927010,187111.88,147972.89,6057,7424,32613.98,863,149
2021,10,17,16,50,13,10,192857260,474926720,187045.88,147907.89,6085,7431,32638.98,871,149
2021,10,17,16,50,13,10,192856530,474926430,186987.88,147848.89,6118,7439,32543.98,889,149
2021,10,17,16,50,14,10,192855810,474926140,186884.88,147745.89,6152,7447,32337.98,903,149
2021,10,17,16,50,14,10,192855090,474925860,186854.88,147716.89,6188,7456,32177.98,914,149
2021,10,17,16,50,14,10,192854370,474925600,186864.88,147726.89,6227,7467,31921.98,925,149
2021,10,17,16,50,14,10,192853650,474925310,186872.88,147733.89,6261,7478,31749.98,928,149
2021,10,17,16,50,14,10,192852930,474925020,186759.88,147620.89,6297,7491,31679.98,933,149
2021,10,17,16,50,15,10,192852210,474924740,186524.88,147385.91,6324,7502,31706.98,932,149
2021,10,17,16,50,15,10,192851470,474924420,186335.88,147196.91,6351,7513,31806.98,932,149
2021,10,17,16,50,15,10,192850750,474924160,186092.88,146953.91,6380,7526,31651.98,930,149
2021,10,17,16,50,15,10,192850050,474923840,185965.88,146826.91,6408,7539,31655.98,939,149
2021,10,17,16,50,15,10,192849330,474923550,185811.88,146672.91,6440,7554,31619.98,938,149
2021,10,17,16,50,16,8,192848640,474923230,185945.88,146806.91,6416,7560,31439.98,899,214
2021,10,17,16,50,16,8,192847940,474922940,185955.88,146815.91,6398,7570,31514.98,874,214
2021,10,17,16,50,16,8,192847200,474922620,185794.88,146654.91,6408,7589,31705.98,885,214
2021,10,17,16,50,16,8,192846480,474922270,185634.88,146494.91,6399,7603,31963.98,873,214
2021,10,17,16,50,16,8,192845780,474921950,185506.88,146367.91,6401,7621,31892.98,872,214
2021,10,17,16,50,17,8,192845060,474921660,185372.88,146232.91,6406,7641,31926.98,870,214
2021,10,17,16,50,17,9,192844340,474921310,185366.88,146226.91,6406,7663,32044.98,871,210
2021,10,17,16,50,17,9,192843630,474921020,185625.88,146485.91,6408,7688,31936.98,870,210
2021,10,17,16,50,17,9,192842910,474920700,185832.88,146692.91,6431,7720,32003.98,902,210
2021,10,17,16,50,17,9,192842180,474920420,185958.88,146818.91,6455,7748,32196.98,923,210
2021,10,17,16,50,18,9,192841460,474920100,185986.88,146846.91,6481,7778,32110.98,945,210
2021,10,17,16,50,18,9,192840770,474919780,185955.88,146816.91,6502,7808,31984.98,936,210
2021,10,17,16,50,18,10,192840060,474919490,185838.88,146698.91,6510,7816,31847.98,911,149
2021,10,17,16,50,18,10,192839360,474919200,185681.88,146541.91,6519,7828,31781.98,890,149
2021,10,17,16,50,18,9,192838660,474918880,185295.88,146156.91,6539,7846,31727.98,886,180
2021,10,17,16,50,19,9,192837940,474918560,184963.88,145823.91,6559,7868,31778.98,885,180
2021,10,17,16,50,19,9,192837220,474918270,184773.88,145633.91,6580,7887,31826.98,882,180
2021,10,17,16,50,19,9,192836510,474917980,184553.88,145413.91,6617,7908,31667.98,902,180
2021,10,17,16,50,19,9,192835810,474917700,184428.88,145288.91,6640,7938,31618.98,918,210
2021,10,17,16,50,19,9,192835100,474917380,184335.88,145195.91,6654,7966,31632.98,925,210
2021,10,17,16,50,20,9,192834380,474917060,184017.88,144876.91,6658,7992,31716.98,912,210
2021,10,17,16,50,20,10,192833700,474916800,183801.88,144660.91,6634,8001,31482.98,872,149
2021,10,17,16,50,20,10,192832980,474916510,183615.88,144475.91,6617,8009,31611.98,857,149
2021,10,17,16,50,20,10,192832260,474916190,183330.88,144190.91,6597,8016,31714.98,844,149
2021,10,17,16,50,20,10,192831540,474915870,183005.88,143864.91,6566,8019,31939.98,823,149
2021,10,17,16,50,21,10,192830820,474915550,182607.88,143466.91,6540,8020,32070.98,808,149
2021,10,17,16,50,21,10,192830080,474915230,182283.88,143143.91,6512,8018,32376.98,787,149
2021,10,17,16,50,21,10,192829340,474914910,182017.88,142877.91,6487,8015,32515.98,778,149
2021,10,17,16,50,21,10,192828620,474914590,181788.88,142647.91,6477,8020,32623.98,789,149
2021,10,17,16,50,21,10,192827900,474914240,181796.88,142655.91,6466,8020,32706.98,800,149
2021,10,17,16,50,22,10,192827170,474913920,181517.88,142377.91,6454,8017,32779.98,812,149
2021,10,17,16,50,22,10,192826430,474913600,181308.88,142168.91,6443,8020,32913.98,816,149
2021,10,17,16,50,22,10,192825700,474913280,181145.88,142004.91,6424,8024,33058.98,788,149
2021,10,17,16,50,22,10,192824960,474912960,181242.88,142101.91,6409,8030,33019.98,773,149
2021,10,17,16,50,22,10,192824220,474912640,180979.88,141838.91,6397,8037,33076.98,770,149
2021,10,17,16,50,23,10,192823500,474912320,180860.88,141720.91,6382,8040,32972.98,763,149
2021,10,17,16,50,23,10,192822770,474912000,180855.88,141714.91,6374,8046,32927.98,769,149
2021,10,17,16,50,23,10,192822030,474911710,180819.88,141678.91,6365,8049,32960.98,780,149
2021,10,17,16,50,23,10,192821300,474911390,180746.88,141605.91,6357,8057,33052.98,787,149
2021,10,17,16,50,23,10,192820560,474911070,180607.88,141466.91,6347,8062,33053.98,784,149
2021,10,17,16,50,24,10,192819820,474910750,180646.88,141505.91,6327,8062,33005.98,755,149
2021,10,17,16,50,24,10,192819100,474910430,180586.88,141445.91,6306,8060,32875.98,745,149
2021,10,17,16,50,24,10,192818370,474910110,180817.88,141676.91,6287,8059,32892.98,742,149
2021,10,17,16,50,24,10,192817650,474909790,180940.88,141799.91,6267,8059,32938.98,736,149
2021,10,17,16,50,24,10,192816910,474909440,181243.88,142102.91,6249,8058,33070.98,733,149
2021,10,17,16,50,25,10,192816180,474909120,181419.88,142278.91,6233,8059,33043.98,735,149
2021,10,17,16,50,25,9,192815460,474908800,181383.88,142242.91,6224,8079,32918.98,745,210
2021,10,17,16,50,25,9,192814720,474908480,181368.88,142227.91,6215,8100,32832.98,750,210
2021,10,17,16,50,25,9,192814000,474908160,181453.88,142312.91,6209,8121,32760.98,756,210
2021,10,17,16,50,25,9,192813260,474907840,181492.88,142351.91,6202,8142,32772.98,760,210
2021,10,17,16,50,26,9,192812540,474907520,181426.88,142284.91,6196,8164,32710.98,764,210
2021,10,17,16,50,26,9,192811820,474907170,180953.88,141811.91,6192,8185,32691.98,769,210
2021,10,17,16,50,26,9,192811100,474906850,180734.88,141592.91,6191,8211,32635.98,784,210
2021,10,17,16,50,26,9,192810380,474906530,180549.88,141407.91,6191,8236,32644.98,793,210
2021,10,17,16,50,26,9,192809650,474906180,180360.88,141218.91,6195,8264,32806.98,803,210
2021,10,17,16,50,27,9,192808940,474905860,180301.88,141159.91,6207,8289,32683.98,826,210
2021,10,17,16,50,27,9,192808210,474905540,180298.88,141156.91,6224,8320,32704.98,846,210
2021,10,17,16,50,27,9,192807470,474905250,180200.88,141058.91,6239,8349,32747.98,853,210
2021,10,17,16,50,27,9,192806740,474904900,180348.88,141206.91,6248,8373,32866.98,845,210
2021,10,17,16,50,27,9,192806020,474904580,180366.88,141224.91,6257,8390,32833.98,843,210
2021,10,17,16,50,28,9,192805260,474904220,180271.88,141129.91,6264,8407,32948.98,839,210
2021,10,17,16,50,28,8,192804530,474903900,180252.88,141110.91,6287,8426,33030.98,855,232
2021,10,17,16,50,28,9,192803810,474903550,180349.88,141207.91,6298,8439,32998.98,856,210
2021,10,17,16,50,28,9,192803070,474903230,180279.88,141136.91,6309,8451,33064.98,852,210
2021,10,17,16,50,28,9,192802340,474902880,180360.88,141218.91,6322,8463,33078.98,855,210
2021,10,17,16,50,29,9,192801600,474902530,180466.88,141323.91,6320,8472,33050.98,738,210
2021,10,17,16,50,29,9,192800860,474902210,180564.88,141422.91,6324,8482,33050.98,711,210
2021,10,17,16,50,29,8,192800130,474901890,180484.88,141341.91,6348,8499,33082.98,723,232
2021,10,17,16,50,29,8,192799390,474901540,180391.88,141248.91,6375,8517,33058.98,737,232
2021,10,17,16,50,29,9,192798640,474901180,180663.88,141521.91,6396,8516,33178.98,742,180
2021,10,17,16,50,30,9,192797900,474900860,180752.88,141610.91,6414,8514,33168.98,744,180
2021,10,17,16,50,30,9,192797170,474900510,180914.88,141772.91,6442,8515,33272.98,811,180
2021,10,17,16,50,30,9,192796420,474900130,181259.88,142116.91,6461,8516,33489.98,845,180
2021,10,17,16,50,30,9,192795660,474899780,181445.88,142302.91,6486,8520,33586.98,860,180
2021,10,17,16,50,30,9,192794910,474899420,181755.88,142613.91,6513,8527,33730.98,889,180
2021,10,17,16,50,31,9,192794140,474899100,181973.88,142830.91,6525,8542,34012.98,904,210
2021,10,17,16,50,31,9,192793390,474898780,182288.88,143145.91,6537,8560,33863.98,916,210
2021,10,17,16,50,31,9,192792660,474898500,182527.88,143384.91,6549,8578,33691.98,924,210
2021,10,17,16,50,31,9,192791900,474898180,182805.88,143662.91,6564,8598,33713.98,921,210
2021,10,17,16,50,31,8,192791140,474897860,182957.88,143814.91,6582,8627,33773.98,925,310
2021,10,17,16,50,32,8,192790370,474897570,183058.88,143915.91,6598,8658,33767.98,929,310
2021,10,17,16,50,32,8,192789650,474897280,183219.88,144076.91,6621,8689,33345.98,948,310
2021,10,17,16,50,32,8,192788900,474896990,183361.88,144217.91,6638,8720,33195.98,925,310
2021,10,17,16,50,32,8,192788140,474896670,183549.88,144406.91,6656,8751,33161.98,901,310
2021,10,17,16,50,32,8,192787390,474896420,183598.88,144454.91,6637,8772,33005.98,709,310
2021,10,17,16,50,33,8,192786620,474896130,183713.88,144570.91,6634,8797,32950.98,669,310
2021,10,17,16,50,33,9,192785860,474895810,184185.88,145042.91,6621,8798,33025.98,655,161
2021,10,17,16,50,33,9,192785070,474895520,184763.88,145619.91,6604,8799,33152.98,641,161
2021,10,17,16,50,33,10,192784270,474895170,185295.88,146152.91,6582,8785,33452.98,630,149
2021,10,17,16,50,33,10,192783490,474894820,186024.88,146880.91,6560,8768,33619.98,623,149
2021,10,17,16,50,34,9,192782690,474894500,186320.88,147176.91,6551,8775,33729.98,624,210
2021,10,17,16,50,34,9,192781900,474894210,186461.88,147318.91,6545,8782,33795.98,628,210
2021,10,17,16,50,34,9,192781120,474893890,186537.88,147394.91,6538,8788,33788.98,629,210
2021,10,17,16,50,34,9,192780320,474893600,186691.88,147547.89,6529,8799,33861.98,628,210
2021,10,17,16,50,34,9,192779540,474893280,187027.88,147883.89,6521,8810,33883.98,624,210
2021,10,17,16,50,35,9,192778740,474892990,187152.88,148008.89,6514,8822,34019.98,627,210
2021,10,17,16,50,35,9,192777920,474892670,187138.88,147994.89,6507,8835,34464.98,694,210
2021,10,17,16,50,35,9,192777100,474892380,187466.88,148322.89,6508,8850,34462.98,756,210
2021,10,17,16,50,35,9,192776290,474892060,187492.88,148348.89,6501,8865,34578.98,779,210
2021,10,17,16,50,35,8,192775490,474891810,187457.88,148313.89,6513,8888,34356.98,806,232
2021,10,17,16,50,36,8,192774700,474891520,187452.88,148308.89,6531,8907,34062.98,834,232
2021,10,17,16,50,36,8,192773920,474891230,187601.88,148456.89,6543,8927,33772.98,823,232
2021,10,17,16,50,36,8,192773140,474890940,187443.88,148299.89,6560,8948,33506.98,820,232
2021,10,17,16,50,36,8,192772350,474890690,187260.88,148115.89,6570,8971,33244.98,744,232
2021,10,17,16,50,36,8,192771580,474890430,187087.88,147942.89,6588,8999,32950.98,733,232
2021,10,17,16,50,37,8,192770820,474890140,186884.88,147740.89,6611,9032,32887.98,733,232
2021,10,17,16,50,37,8,192770050,474889860,186983.88,147839.89,6638,9068,32821.98,743,232
2021,10,17,16,50,37,8,192769230,474889600,187114.88,147970.89,6667,9101,32899.98,752,232
2021,10,17,16,50,37,8,192768430,474889310,186967.88,147822.89,6683,9138,32938.98,763,310
2021,10,17,16,50,37,8,192767600,474889090,186952.88,147807.89,6692,9175,33029.98,760,310
2021,10,17,16,50,38,8,192766800,474888800,186836.88,147692.89,6704,9213,33131.98,765,310
2021,10,17,16,50,38,8,192765980,474888540,187031.88,147886.89,6712,9251,33163.98,789,310
2021,10,17,16,50,38,8,192765170,474888320,186978.88,147833.89,6728,9290,33271.98,778,310
2021,10,17,16,50,38,8,192764340,474888060,186951.88,147806.89,6745,9329,33359.98,770,310
2021,10,17,16,50,38,8,192763520,474887840,186817.88,147672.89,6757,9367,33454.98,770,310
2021,10,17,16,50,39,8,192762670,474887620,186897.88,147752.89,6768,9405,33645.98,771,310
2021,10,17,16,50,39,8,192761820,474887360,186996.88,147851.89,6781,9441,33870.98,780,310
2021,10,17,16,50,39,8,192761010,474887100,187191.88,148046.89,6795,9478.99,33869.98,792,310
2021,10,17,16,50,39,8,192760210,474886850,187255.88,148110.89,6811,9517.99,33698.98,808,310
2021,10,17,16,50,39,8,192759410,474886590,187189.88,148043.89,6831,9557.99,33477.98,824,310
2021,10,17,16,50,40,8,192758610,474886370,187117.88,147972.89,6844,9601.99,33437.98,821,310
2021,10,17,16,50,40,8,192757780,474886110,187145.88,148000.89,6853,9642.99,33465.98,813,310
2021,10,17,16,50,40,8,192756940,474885890,187177.88,148032.89,6863,9682.99,33512.98,809,310
2021,10,17,16,50,40,9,192756130,474885630,187533.88,148388.89,6860,9690.99,33521.98,788,210
2021,10,17,16,50,40,8,192755300,474885410,187811.88,148666.89,6840,9695.99,33543.98,761,222
2021,10,17,16,50,41,8,192754480,474885180,188250.88,149105.89,6812,9692.99,33402.98,726,222
2021,10,17,16,50,41,8,192753650,474884960,188419.88,149274.89,6780,9683.99,33304.98,701,222
2021,10,17,16,50,41,8,192752860,474884740,188992.88,149846.89,6714,9666.99,32947.98,578,222
2021,10,17,16,50,41,8,192752030,474884510,189281.88,150135.89,6674,9645.99,32945.98,553,222
2021,10,17,16,50,41,8,192751220,474884290,189288.88,150142.89,6639,9619.99,32747.98,543,222
2021,10,17,16,50,42,8,192750400,474884060,189476.88,150330.89,6605,9596.99,32864.98,537,222
2021,10,17,16,50,42,8,192749570,474883840,189850.88,150704.89,6571,9573.99,32839.98,537,222
2021,10,17,16,50,42,8,192748740,474883580,190451.88,151305.89,6539,9543.99,32916.98,532,222
2021,10,17,16,50,42,8,192747900,474883360,190959.88,151813.89,6506,9511.99,33042.98,527,222
2021,10,17,16,50,42,8,192747090,474883100,191402.88,152255.89,6481,9485.99,33026.98,533,222
2021,10,17,16,50,43,8,192746270,474882880,191634.88,152488.89,6456,9452,32935.98,530,222
2021,10,17,16,50,43,8,192745440,474882620,191850.88,152704.89,6432,9424,32952.98,531,222
2021,10,17,16,50,43,8,192744620,474882400,192119.88,152973.89,6416,9404,33009.98,574,222
2021,10,17,16,50,43,8,192743810,474882140,192167.88,153020.89,6393,9375,32954.98,541,222
2021,10,17,16,50,43,8,192742980,474881920,192271.88,153124.89,6371,9349,33066.98,536,222
2021,10,17,16,50,44,8,192742160,474881660,192476.88,153330.89,6353,9326,33026.98,574,222
2021,10,17,16,50,44,9,192741330,474881440,192696.88,153550.89,6330,9292,33086.98,537,211
2021,10,17,16,50,44,9,192740500,474881220,192859.88,153713.89,6308,9261,33141.98,527,211
2021,10,17,16,50,44,9,192739680,474880960,193073.88,153926.89,6288,9243,33265.98,532,211
2021,10,17,16,50,44,9,192738850,474880700,193759.88,154613.89,6269,9216,33375.98,532,211
2021,10,17,16,50,45,9,192738020,474880480,194255.88,155108.89,6251,9197,33494.98,537,211
2021,10,17,16,50,45,9,192737200,474880220,194282.88,155135.89,6232,9168,33356.98,534,211
2021,10,17,16,50,45,9,192736370,474880000,194208.88,155061.89,6215,9151,33340.98,539,211
2021,10,17,16,50,45,9,192735550,474879780,194414.88,155267.89,6193,9121,33299.98,531,211
2021,10,17,16,50,45,9,192734740,474879520,194510.88,155363.89,6174,9099,33284.98,530,211
2021,10,17,16,50,46,9,192733920,474879300,194479.88,155332.89,6157,9078,33283.98,532,211
2021,10,17,16,50,46,9,192733090,474879070,194711.88,155564.89,6139,9060,33149.98,570,211
2021,10,17,16,50,46,9,192732270,474878820,194930.88,155782.89,6125,9043,33274.98,591,211
2021,10,17,16,50,46,9,192731440,474878590,195076.88,155929.89,6113,9028,33323.98,552,211
2021,10,17,16,50,46,9,192730620,474878340,195471.88,156323.89,6098,9009,33420.98,539,211
2021,10,17,16,50,47,9,192729790,474878110,195600.88,156452.89,6085,8992,33442.98,536,211
2021,10,17,16,50,47,9,192728980,474877860,195661.88,156514.89,6074,8982,33324.98,582,211
2021,10,17,16,50,47,9,192728160,474877630,195706.88,156558.89,6067,8975,33227.98,641,211
2021,10,17,16,50,47,9,192727340,474877380,195745.88,156598.89,6067,8975,33239.98,681,211
2021,10,17,16,50,47,9,192726530,474877150,195544.88,156396.89,6073,8971,33231.98,672,211
2021,10,17,16,50,48,9,192725710,474876930,195324.88,156176.89,6084,8969,33256.98,694,211
2021,10,17,16,50,48,9,192724880,474876700,195434.88,156286.89,6098,8968,33239.98,738,211
2021,10,17,16,50,48,9,192724060,474876480,195718.88,156571.89,6117,8970,33272.98,770,211
2021,10,17,16,50,48,9,192723250,474876220,195604.88,156456.89,6138,8974,33384.98,757,211
2021,10,17,16,50,48,9,192722400,474876000,195356.88,156208.89,6157,8980,33404.98,754,211
2021,10,17,16,50,49,9,192721570,474875810,195472.88,156324.89,6173,8979,33457.98,744,211
2021,10,17,16,50,49,9,192720750,474875550,195596.88,156448.89,6192,8974,33405.98,741,211
2021,10,17,16,50,49,9,192719940,474875330,195605.88,156457.89,6208,8962,33358.98,741,211
2021,10,17,16,50,49,9,192719100,474875100,195523.88,156375.89,6224,8951,33326.98,741,211
2021,10,17,16,50,49,9,192718290,474874850,195462.88,156314.89,6243,8940,33353.98,745,211
2021,10,17,16,50,50,9,192717460,474874620,195626.88,156478.89,6255,8926,33523.98,747,211
2021,10,17,16,50,50,9,192716620,474874370,195777.88,156628.89,6267,8912,33538.98,771,211
2021,10,17,16,50,50,9,192715810,474874140,195801.88,156653.89,6272,8893,33316.98,742,211
2021,10,17,16,50,50,9,192714990,474873920,195855.88,156706.89,6277,8877,33324.98,716,211
2021,10,17,16,50,50,9,192714190,474873660,195907.88,156758.89,6286,8874,33155.98,723,211
2021,10,17,16,50,51,9,192713380,474873410,196301.88,157153.89,6293,8866,33116.98,719,211
2021,10,17,16,50,51,9,192712580,474873180,196405.88,157256.89,6300,8861,33003.98,717,211
2021,10,17,16,50,51,9,192711780,474872930,196550.88,157401.89,6305,8844,32884.98,705,211
2021,10,17,16,50,51,9,192710940,474872700,196577.88,157429.89,6308,8827,32870.98,701,211
2021,10,17,16,50,51,9,192710140,474872480,196473.88,157324.89,6310,8810,32796.98,690,211
2021,10,17,16,50,52,9,192709340,474872260,196353.88,157204.89,6314,8798,32819.98,716,211
2021,10,17,16,50,52,9,192708510,474872000,196344.88,157196.89,6314,8784,32974.98,713,211
2021,10,17,16,50,52,9,192707700,474871780,196267.88,157118.89,6314,8771,32971.98,693,211
2021,10,17,16,50,52,9,192706900,474871550,196057.88,156908.89,6317,8755,32866.98,697,211
2021,10,17,16,50,52,9,192706060,474871330,196222.88,157073.89,6316,8737,33120.98,688,211
2021,10,17,16,50,53,9,192705250,474871100,196326.88,157177.89,6318,8727,33139.98,701,211
2021,10,17,16,50,53,9,192704450,474870880,196582.88,157433.89,6317,8710,33002.98,686,211
2021,10,17,16,50,53,9,192703630,474870660,196477.88,157328.89,6320,8702,33044.98,694,211
2021,10,17,16,50,53,9,192702820,474870430,196481.88,157332.89,6328,8700,33073.98,713,211
2021,10,17,16,50,53,9,192701980,474870210,196701.86,157552.89,6337,8694,33262.98,719,211
2021,10,17,16,50,54,9,192701170,474869950,196732.86,157583.89,6339,8682,33213.98,703,211
2021,10,17,16,50,54,9,192700370,474869730,196690.86,157541.89,6344,8676,33144.98,706,211
2021,10,17,16,50,54,9,192699570,474869470,196458.88,157309.89,6351,8671,33127.98,718,211
2021,10,17,16,50,54,9,192698770,474869250,196409.88,157259.89,6359,8661,32958.98,719,211
2021,10,17,16,50,54,9,192697970,474869060,196279.88,157129.89,6371,8652,32923.98,730,211
2021,10,17,16,50,55,9,192697150,474868800,196341.88,157191.89,6379,8643,33010.98,729,211
2021,10,17,16,50,55,9,192696340,474868610,196127.88,156977.89,6386,8634,32959.98,719,211
2021,10,17,16,50,55,9,192695540,474868380,196054.88,156905.89,6390,8621,32956.98,701,211
2021,10,17,16,50,55,9,192694720,474868160,196018.88,156868.89,6395,8610,32971.98,698,211
